date,usage,serial_number
2023-05-02,110,VFM9ZAF3AQB95115
2023-05-03,109,VFM9ZAF3AQB95115
2023-05-04,122,VFM9ZAF3AQB95115
2023-05-05,116,VFM9ZAF3AQB95115
2023-05-06,128,VFM9ZAF3AQB95115
2023-05-07,101,VFM9ZAF3AQB95115
2023-05-08,125,VFM9ZAF3AQB95115
2023-05-09,108,VFM9ZAF3AQB95115
2023-05-10,114,VFM9ZAF3AQB95115
2023-05-11,122,VFM9ZAF3AQB95115
2023-05-12,113,VFM9ZAF3AQB95115
2023-05-13,126,VFM9ZAF3AQB95115
2023-05-14,113,VFM9ZAF3AQB95115
2023-05-15,114,VFM9ZAF3AQB95115
2023-05-16,111,VFM9ZAF3AQB95115
2023-05-17,111,VFM9ZAF3AQB95115
2023-05-18,139,VFM9ZAF3AQB95115
2023-05-19,114,VFM9ZAF3AQB95115
2023-05-20,108,VFM9ZAF3AQB95115
2023-05-21,106,VFM9ZAF3AQB95115
2023-05-22,4,VFM9ZAF3AQB95115
2023-05-23,108,VFM9ZAF3AQB95115
2023-05-24,128,VFM9ZAF3AQB95115
2023-05-25,106,VFM9ZAF3AQB95115
2023-05-26,102,VFM9ZAF3AQB95115
2023-05-27,89,VFM9ZAF3AQB95115
2023-05-28,119,VFM9ZAF3AQB95115
2023-05-29,107,VFM9ZAF3AQB95115
2023-05-30,35,VFM9ZAF3AQB95115
2023-05-31,11,VFM9ZAF3AQB95115
2023-06-01,25,VFM9ZAF3AQB95115
2023-06-02,17,VFM9ZAF3AQB95115
2023-06-03,65,VFM9ZAF3AQB95115
2023-06-04,28,VFM9ZAF3AQB95115
2023-06-05,41,VFM9ZAF3AQB95115
2023-06-06,20,VFM9ZAF3AQB95115
2023-06-07,5,VFM9ZAF3AQB95115
2023-06-08,2,VFM9ZAF3AQB95115
2023-06-09,34,VFM9ZAF3AQB95115
2023-06-10,7,VFM9ZAF3AQB95115
2023-06-11,15,VFM9ZAF3AQB95115
2023-06-12,1,VFM9ZAF3AQB95115
2023-06-13,117,VFM9ZAF3AQB95115
2023-06-14,122,VFM9ZAF3AQB95115
2023-06-15,132,VFM9ZAF3AQB95115
2023-06-16,106,VFM9ZAF3AQB95115
2023-06-17,88,VFM9ZAF3AQB95115
2023-06-18,144,VFM9ZAF3AQB95115
2023-06-19,109,VFM9ZAF3AQB95115
2023-06-20,93,VFM9ZAF3AQB95115
2023-06-21,100,VFM9ZAF3AQB95115
2023-06-22,135,VFM9ZAF3AQB95115
2023-06-23,108,VFM9ZAF3AQB95115
2023-06-24,115,VFM9ZAF3AQB95115
2023-06-25,118,VFM9ZAF3AQB95115
2023-06-26,108,VFM9ZAF3AQB95115
2023-06-27,82,VFM9ZAF3AQB95115
2023-06-28,97,VFM9ZAF3AQB95115
2023-06-29,108,VFM9ZAF3AQB95115
2023-06-30,134,VFM9ZAF3AQB95115
2023-07-01,146,VFM9ZAF3AQB95115
2023-07-02,114,VFM9ZAF3AQB95115
2023-07-03,113,VFM9ZAF3AQB95115
2023-07-04,123,VFM9ZAF3AQB95115
2023-07-05,114,VFM9ZAF3AQB95115
2023-07-06,119,VFM9ZAF3AQB95115
2023-07-07,116,VFM9ZAF3AQB95115
2023-07-08,117,VFM9ZAF3AQB95115
2023-07-09,106,VFM9ZAF3AQB95115
2023-07-10,119,VFM9ZAF3AQB95115
2023-07-11,115,VFM9ZAF3AQB95115
2023-07-12,114,VFM9ZAF3AQB95115
2023-07-13,102,VFM9ZAF3AQB95115
2023-07-14,147,VFM9ZAF3AQB95115
2023-07-15,113,VFM9ZAF3AQB95115
2023-07-16,133,VFM9ZAF3AQB95115
2023-07-17,96,VFM9ZAF3AQB95115
2023-07-18,112,VFM9ZAF3AQB95115
2023-07-19,98,VFM9ZAF3AQB95115
2023-07-20,102,VFM9ZAF3AQB95115
2023-07-21,134,VFM9ZAF3AQB95115
2023-07-22,109,VFM9ZAF3AQB95115
2023-07-23,135,VFM9ZAF3AQB95115
2023-07-24,113,VFM9ZAF3AQB95115
2023-07-25,106,VFM9ZAF3AQB95115
2023-07-26,110,VFM9ZAF3AQB95115
2023-07-27,119,VFM9ZAF3AQB95115
2023-07-28,104,VFM9ZAF3AQB95115
2023-07-29,109,VFM9ZAF3AQB95115
2023-07-30,129,VFM9ZAF3AQB95115
2023-07-31,113,VFM9ZAF3AQB95115
2023-08-01,109,VFM9ZAF3AQB95115
2023-08-02,111,VFM9ZAF3AQB95115
2023-08-03,124,VFM9ZAF3AQB95115
2023-08-04,107,VFM9ZAF3AQB95115
2023-08-05,132,VFM9ZAF3AQB95115
2023-08-06,120,VFM9ZAF3AQB95115
2023-08-07,119,VFM9ZAF3AQB95115
2023-08-08,122,VFM9ZAF3AQB95115
2023-08-09,102,VFM9ZAF3AQB95115
2023-08-10,119,VFM9ZAF3AQB95115
2023-08-11,140,VFM9ZAF3AQB95115
2023-08-12,133,VFM9ZAF3AQB95115
2023-08-13,133,VFM9ZAF3AQB95115
2023-08-14,113,VFM9ZAF3AQB95115
2023-08-15,115,VFM9ZAF3AQB95115
2023-08-16,96,VFM9ZAF3AQB95115
2023-08-17,108,VFM9ZAF3AQB95115
2023-08-18,127,VFM9ZAF3AQB95115
2023-08-19,116,VFM9ZAF3AQB95115
2023-08-20,102,VFM9ZAF3AQB95115
2023-08-21,105,VFM9ZAF3AQB95115
2023-08-22,144,VFM9ZAF3AQB95115
2023-08-23,115,VFM9ZAF3AQB95115
2023-08-24,136,VFM9ZAF3AQB95115
2023-08-25,117,VFM9ZAF3AQB95115
2023-08-26,116,VFM9ZAF3AQB95115
2023-08-27,114,VFM9ZAF3AQB95115
2023-08-28,106,VFM9ZAF3AQB95115
2023-08-29,112,VFM9ZAF3AQB95115
2023-08-30,111,VFM9ZAF3AQB95115
2023-08-31,106,VFM9ZAF3AQB95115
2023-09-01,99,VFM9ZAF3AQB95115
2023-09-02,97,VFM9ZAF3AQB95115
2023-09-03,116,VFM9ZAF3AQB95115
2023-09-04,123,VFM9ZAF3AQB95115
2023-09-05,109,VFM9ZAF3AQB95115
2023-09-06,96,VFM9ZAF3AQB95115
2023-09-07,109,VFM9ZAF3AQB95115
2023-09-08,125,VFM9ZAF3AQB95115
2023-09-09,95,VFM9ZAF3AQB95115
2023-09-10,79,VFM9ZAF3AQB95115
2023-09-11,95,VFM9ZAF3AQB95115
2023-09-12,102,VFM9ZAF3AQB95115
2023-09-13,102,VFM9ZAF3AQB95115
2023-09-14,104,VFM9ZAF3AQB95115
2023-09-15,113,VFM9ZAF3AQB95115
2023-09-16,116,VFM9ZAF3AQB95115
2023-09-17,137,VFM9ZAF3AQB95115
2023-09-18,112,VFM9ZAF3AQB95115
2023-09-19,134,VFM9ZAF3AQB95115
2023-09-20,114,VFM9ZAF3AQB95115
2023-09-21,108,VFM9ZAF3AQB95115
2023-09-22,117,VFM9ZAF3AQB95115
2023-09-23,114,VFM9ZAF3AQB95115
2023-09-24,130,VFM9ZAF3AQB95115
2023-09-25,97,VFM9ZAF3AQB95115
2023-09-26,121,VFM9ZAF3AQB95115
2023-09-27,116,VFM9ZAF3AQB95115
2023-09-28,118,VFM9ZAF3AQB95115
2023-09-29,122,VFM9ZAF3AQB95115
2023-09-30,104,VFM9ZAF3AQB95115
2023-10-01,101,VFM9ZAF3AQB95115
2023-10-02,114,VFM9ZAF3AQB95115
2023-10-03,103,VFM9ZAF3AQB95115
2023-10-04,115,VFM9ZAF3AQB95115
2023-10-05,122,VFM9ZAF3AQB95115
2023-10-06,115,VFM9ZAF3AQB95115
2023-10-07,82,VFM9ZAF3AQB95115
2023-10-08,112,VFM9ZAF3AQB95115
2023-10-09,109,VFM9ZAF3AQB95115
2023-10-10,94,VFM9ZAF3AQB95115
2023-10-11,118,VFM9ZAF3AQB95115
2023-10-12,106,VFM9ZAF3AQB95115
2023-10-13,99,VFM9ZAF3AQB95115
2023-10-14,117,VFM9ZAF3AQB95115
2023-10-15,121,VFM9ZAF3AQB95115
2023-10-16,126,VFM9ZAF3AQB95115
2023-10-17,137,VFM9ZAF3AQB95115
2023-10-18,107,VFM9ZAF3AQB95115
2023-10-19,125,VFM9ZAF3AQB95115
2023-10-20,109,VFM9ZAF3AQB95115
2023-10-21,127,VFM9ZAF3AQB95115
2023-10-22,100,VFM9ZAF3AQB95115
2023-10-23,111,VFM9ZAF3AQB95115
2023-10-24,124,VFM9ZAF3AQB95115
2023-10-25,144,VFM9ZAF3AQB95115
2023-10-26,105,VFM9ZAF3AQB95115
2023-10-27,117,VFM9ZAF3AQB95115
2023-10-28,112,VFM9ZAF3AQB95115
2023-10-29,122,VFM9ZAF3AQB95115
2023-10-30,121,VFM9ZAF3AQB95115
2023-10-31,106,VFM9ZAF3AQB95115
2023-11-01,136,VFM9ZAF3AQB95115
2022-06-30,253,2MEQQ5WSN5IW8MCX
2022-07-01,215,2MEQQ5WSN5IW8MCX
2022-07-02,215,2MEQQ5WSN5IW8MCX
2022-07-03,211,2MEQQ5WSN5IW8MCX
2022-07-04,165,2MEQQ5WSN5IW8MCX
2022-07-05,219,2MEQQ5WSN5IW8MCX
2022-07-06,232,2MEQQ5WSN5IW8MCX
2022-07-07,221,2MEQQ5WSN5IW8MCX
2022-07-08,199,2MEQQ5WSN5IW8MCX
2022-07-09,226,2MEQQ5WSN5IW8MCX
2022-07-10,211,2MEQQ5WSN5IW8MCX
2022-07-11,241,2MEQQ5WSN5IW8MCX
2022-07-12,250,2MEQQ5WSN5IW8MCX
2022-07-13,200,2MEQQ5WSN5IW8MCX
2022-07-14,243,2MEQQ5WSN5IW8MCX
2022-07-15,239,2MEQQ5WSN5IW8MCX
2022-07-16,192,2MEQQ5WSN5IW8MCX
2022-07-17,166,2MEQQ5WSN5IW8MCX
2022-07-18,211,2MEQQ5WSN5IW8MCX
2022-07-19,199,2MEQQ5WSN5IW8MCX
2022-07-20,225,2MEQQ5WSN5IW8MCX
2022-07-21,232,2MEQQ5WSN5IW8MCX
2022-07-22,214,2MEQQ5WSN5IW8MCX
2022-07-23,222,2MEQQ5WSN5IW8MCX
2022-07-24,218,2MEQQ5WSN5IW8MCX
2022-07-25,227,2MEQQ5WSN5IW8MCX
2022-07-26,237,2MEQQ5WSN5IW8MCX
2022-07-27,198,2MEQQ5WSN5IW8MCX
2022-07-28,216,2MEQQ5WSN5IW8MCX
2022-07-29,234,2MEQQ5WSN5IW8MCX
2022-07-30,207,2MEQQ5WSN5IW8MCX
2022-07-31,216,2MEQQ5WSN5IW8MCX
2022-08-01,222,2MEQQ5WSN5IW8MCX
2022-08-02,184,2MEQQ5WSN5IW8MCX
2022-08-03,205,2MEQQ5WSN5IW8MCX
2022-08-04,180,2MEQQ5WSN5IW8MCX
2022-08-05,196,2MEQQ5WSN5IW8MCX
2022-08-06,223,2MEQQ5WSN5IW8MCX
2022-08-07,258,2MEQQ5WSN5IW8MCX
2022-08-08,221,2MEQQ5WSN5IW8MCX
2022-08-09,25,2MEQQ5WSN5IW8MCX
2022-08-10,15,2MEQQ5WSN5IW8MCX
2022-08-11,74,2MEQQ5WSN5IW8MCX
2022-08-12,58,2MEQQ5WSN5IW8MCX
2022-08-13,62,2MEQQ5WSN5IW8MCX
2022-08-14,28,2MEQQ5WSN5IW8MCX
2022-08-15,29,2MEQQ5WSN5IW8MCX
2022-08-16,228,2MEQQ5WSN5IW8MCX
2022-08-17,258,2MEQQ5WSN5IW8MCX
2022-08-18,214,2MEQQ5WSN5IW8MCX
2022-08-19,192,2MEQQ5WSN5IW8MCX
2022-08-20,209,2MEQQ5WSN5IW8MCX
2022-08-21,207,2MEQQ5WSN5IW8MCX
2022-08-22,242,2MEQQ5WSN5IW8MCX
2022-08-23,247,2MEQQ5WSN5IW8MCX
2022-08-24,208,2MEQQ5WSN5IW8MCX
2022-08-25,180,2MEQQ5WSN5IW8MCX
2022-08-26,202,2MEQQ5WSN5IW8MCX
2022-08-27,208,2MEQQ5WSN5IW8MCX
2025-03-05,150,GUPYPY43M1YTMAAM
2025-03-06,89,GUPYPY43M1YTMAAM
2025-03-07,141,GUPYPY43M1YTMAAM
2025-03-08,132,GUPYPY43M1YTMAAM
2025-03-09,135,GUPYPY43M1YTMAAM
2025-03-10,112,GUPYPY43M1YTMAAM
2025-03-11,79,GUPYPY43M1YTMAAM
2025-03-12,97,GUPYPY43M1YTMAAM
2025-03-13,119,GUPYPY43M1YTMAAM
2025-03-14,109,GUPYPY43M1YTMAAM
2025-03-15,146,GUPYPY43M1YTMAAM
2025-03-16,80,GUPYPY43M1YTMAAM
2025-03-17,144,GUPYPY43M1YTMAAM
2025-03-18,135,GUPYPY43M1YTMAAM
2025-03-19,101,GUPYPY43M1YTMAAM
2025-03-20,154,GUPYPY43M1YTMAAM
2025-03-21,133,GUPYPY43M1YTMAAM
2025-03-22,108,GUPYPY43M1YTMAAM
2025-03-23,123,GUPYPY43M1YTMAAM
2025-03-24,118,GUPYPY43M1YTMAAM
2025-03-25,158,GUPYPY43M1YTMAAM
2025-03-26,102,GUPYPY43M1YTMAAM
2025-03-27,102,GUPYPY43M1YTMAAM
2025-03-28,135,GUPYPY43M1YTMAAM
2025-03-29,138,GUPYPY43M1YTMAAM
2025-03-30,90,GUPYPY43M1YTMAAM
2025-03-31,137,GUPYPY43M1YTMAAM
2025-04-01,68,GUPYPY43M1YTMAAM
2025-04-02,20,GUPYPY43M1YTMAAM
2025-04-03,86,GUPYPY43M1YTMAAM
2025-04-04,126,GUPYPY43M1YTMAAM
2025-04-05,125,GUPYPY43M1YTMAAM
2025-04-06,40,GUPYPY43M1YTMAAM
2025-04-07,129,GUPYPY43M1YTMAAM
2025-04-08,88,GUPYPY43M1YTMAAM
2025-04-09,161,GUPYPY43M1YTMAAM
2025-04-10,118,GUPYPY43M1YTMAAM
2025-04-11,127,GUPYPY43M1YTMAAM
2025-04-12,139,GUPYPY43M1YTMAAM
2025-04-13,141,GUPYPY43M1YTMAAM
2025-04-14,139,GUPYPY43M1YTMAAM
2025-04-15,89,GUPYPY43M1YTMAAM
2025-04-16,162,GUPYPY43M1YTMAAM
2025-04-17,134,GUPYPY43M1YTMAAM
2025-04-18,120,GUPYPY43M1YTMAAM
2025-04-19,158,GUPYPY43M1YTMAAM
2025-04-20,128,GUPYPY43M1YTMAAM
2025-04-21,132,GUPYPY43M1YTMAAM
2025-04-22,149,GUPYPY43M1YTMAAM
2025-04-23,124,GUPYPY43M1YTMAAM
2025-04-24,113,GUPYPY43M1YTMAAM
2025-04-25,83,GUPYPY43M1YTMAAM
2025-04-26,140,GUPYPY43M1YTMAAM
2025-04-27,117,GUPYPY43M1YTMAAM
2025-04-28,109,GUPYPY43M1YTMAAM
2025-04-29,168,GUPYPY43M1YTMAAM
2025-04-30,177,GUPYPY43M1YTMAAM
2025-05-01,137,GUPYPY43M1YTMAAM
2025-05-02,122,GUPYPY43M1YTMAAM
2025-05-03,99,GUPYPY43M1YTMAAM
2025-05-04,121,GUPYPY43M1YTMAAM
2025-05-05,136,GUPYPY43M1YTMAAM
2025-05-06,100,GUPYPY43M1YTMAAM
2025-05-07,95,GUPYPY43M1YTMAAM
2025-05-08,118,GUPYPY43M1YTMAAM
2025-05-09,5,GUPYPY43M1YTMAAM
2025-05-10,32,GUPYPY43M1YTMAAM
2025-05-11,26,GUPYPY43M1YTMAAM
2025-05-12,19,GUPYPY43M1YTMAAM
2025-05-13,25,GUPYPY43M1YTMAAM
2025-05-14,32,GUPYPY43M1YTMAAM
2025-05-15,16,GUPYPY43M1YTMAAM
2025-05-16,50,GUPYPY43M1YTMAAM
2025-05-17,75,GUPYPY43M1YTMAAM
2025-05-18,39,GUPYPY43M1YTMAAM
2025-05-19,79,GUPYPY43M1YTMAAM
2025-05-20,153,GUPYPY43M1YTMAAM
2025-05-21,146,GUPYPY43M1YTMAAM
2025-05-22,136,GUPYPY43M1YTMAAM
2025-05-23,166,GUPYPY43M1YTMAAM
2025-05-24,120,GUPYPY43M1YTMAAM
2025-05-25,106,GUPYPY43M1YTMAAM
2025-05-26,105,GUPYPY43M1YTMAAM
2025-05-27,83,GUPYPY43M1YTMAAM
2025-05-28,102,GUPYPY43M1YTMAAM
2025-05-29,155,GUPYPY43M1YTMAAM
2025-05-30,108,GUPYPY43M1YTMAAM
2025-05-31,14,GUPYPY43M1YTMAAM
2025-06-01,162,GUPYPY43M1YTMAAM
2025-06-02,108,GUPYPY43M1YTMAAM
2025-06-03,105,GUPYPY43M1YTMAAM
2025-06-04,118,GUPYPY43M1YTMAAM
2025-06-05,137,GUPYPY43M1YTMAAM
2025-06-06,90,GUPYPY43M1YTMAAM
2025-06-07,93,GUPYPY43M1YTMAAM
2025-06-08,78,GUPYPY43M1YTMAAM
2025-06-09,109,GUPYPY43M1YTMAAM
2025-06-10,69,GUPYPY43M1YTMAAM
2025-06-11,180,GUPYPY43M1YTMAAM
2025-06-12,90,GUPYPY43M1YTMAAM
2025-06-13,180,GUPYPY43M1YTMAAM
2025-06-14,119,GUPYPY43M1YTMAAM
2025-06-15,98,GUPYPY43M1YTMAAM
2025-06-16,21,GUPYPY43M1YTMAAM
2025-06-17,55,GUPYPY43M1YTMAAM
2025-06-18,18,GUPYPY43M1YTMAAM
2025-06-19,8,GUPYPY43M1YTMAAM
2025-06-20,93,GUPYPY43M1YTMAAM
2025-06-21,20,GUPYPY43M1YTMAAM
2025-06-22,38,GUPYPY43M1YTMAAM
2025-06-23,107,GUPYPY43M1YTMAAM
2025-06-24,178,GUPYPY43M1YTMAAM
2025-06-25,111,GUPYPY43M1YTMAAM
2025-06-26,179,GUPYPY43M1YTMAAM
2025-06-27,91,GUPYPY43M1YTMAAM
2025-06-28,82,GUPYPY43M1YTMAAM
2025-06-29,74,GUPYPY43M1YTMAAM
2025-06-30,64,GUPYPY43M1YTMAAM
2025-07-01,185,GUPYPY43M1YTMAAM
2025-07-02,142,GUPYPY43M1YTMAAM
2025-07-03,115,GUPYPY43M1YTMAAM
2025-07-04,94,GUPYPY43M1YTMAAM
2025-07-05,116,GUPYPY43M1YTMAAM
2025-07-06,117,GUPYPY43M1YTMAAM
2025-07-07,157,GUPYPY43M1YTMAAM
2025-07-08,63,GUPYPY43M1YTMAAM
2025-07-09,109,GUPYPY43M1YTMAAM
2025-07-10,97,GUPYPY43M1YTMAAM
2025-07-11,111,GUPYPY43M1YTMAAM
2025-07-12,202,GUPYPY43M1YTMAAM
2025-07-13,112,GUPYPY43M1YTMAAM
2025-07-14,136,GUPYPY43M1YTMAAM
2025-07-15,120,GUPYPY43M1YTMAAM
2025-07-16,162,GUPYPY43M1YTMAAM
2025-07-17,133,GUPYPY43M1YTMAAM
2025-07-18,8,GUPYPY43M1YTMAAM
2025-07-19,12,GUPYPY43M1YTMAAM
2025-07-20,70,GUPYPY43M1YTMAAM
2025-07-21,54,GUPYPY43M1YTMAAM
2025-07-22,73,GUPYPY43M1YTMAAM
2025-07-23,43,GUPYPY43M1YTMAAM
2025-07-24,1,GUPYPY43M1YTMAAM
2025-07-25,2,GUPYPY43M1YTMAAM
2025-07-26,13,GUPYPY43M1YTMAAM
2025-07-27,26,GUPYPY43M1YTMAAM
2025-07-28,31,GUPYPY43M1YTMAAM
2025-07-29,78,GUPYPY43M1YTMAAM
2025-07-30,124,GUPYPY43M1YTMAAM
2025-07-31,143,GUPYPY43M1YTMAAM
2025-08-01,86,GUPYPY43M1YTMAAM
2025-08-02,129,GUPYPY43M1YTMAAM
2025-08-03,84,GUPYPY43M1YTMAAM
2025-08-04,136,GUPYPY43M1YTMAAM
2025-08-05,132,GUPYPY43M1YTMAAM
2025-08-06,114,GUPYPY43M1YTMAAM
2025-08-07,84,GUPYPY43M1YTMAAM
2025-08-08,149,GUPYPY43M1YTMAAM
2025-08-09,100,GUPYPY43M1YTMAAM
2025-08-10,86,GUPYPY43M1YTMAAM
2025-08-11,143,GUPYPY43M1YTMAAM
2025-08-12,95,GUPYPY43M1YTMAAM
2025-08-13,119,GUPYPY43M1YTMAAM
2025-08-14,97,GUPYPY43M1YTMAAM
2025-08-15,85,GUPYPY43M1YTMAAM
2025-08-16,136,GUPYPY43M1YTMAAM
2025-08-17,101,GUPYPY43M1YTMAAM
2025-08-18,148,GUPYPY43M1YTMAAM
2025-08-19,134,GUPYPY43M1YTMAAM
2025-08-20,83,GUPYPY43M1YTMAAM
2025-08-21,130,GUPYPY43M1YTMAAM
2025-08-22,120,GUPYPY43M1YTMAAM
2025-08-23,175,GUPYPY43M1YTMAAM
2025-08-24,113,GUPYPY43M1YTMAAM
2025-08-25,125,GUPYPY43M1YTMAAM
2025-08-26,104,GUPYPY43M1YTMAAM
2025-08-27,94,GUPYPY43M1YTMAAM
2025-08-28,67,GUPYPY43M1YTMAAM
2025-08-29,163,GUPYPY43M1YTMAAM
2025-08-30,84,GUPYPY43M1YTMAAM
2025-08-31,130,GUPYPY43M1YTMAAM
2024-11-10,55,CXOK9JN6Z3DR6TPF
2024-11-11,72,CXOK9JN6Z3DR6TPF
2024-11-12,55,CXOK9JN6Z3DR6TPF
2024-11-13,37,CXOK9JN6Z3DR6TPF
2024-11-14,60,CXOK9JN6Z3DR6TPF
2024-11-15,49,CXOK9JN6Z3DR6TPF
2024-11-16,43,CXOK9JN6Z3DR6TPF
2024-11-17,64,CXOK9JN6Z3DR6TPF
2024-11-18,49,CXOK9JN6Z3DR6TPF
2024-11-19,57,CXOK9JN6Z3DR6TPF
2024-11-20,41,CXOK9JN6Z3DR6TPF
2024-11-21,46,CXOK9JN6Z3DR6TPF
2024-11-22,41,CXOK9JN6Z3DR6TPF
2024-11-23,62,CXOK9JN6Z3DR6TPF
2024-11-24,60,CXOK9JN6Z3DR6TPF
2024-11-25,54,CXOK9JN6Z3DR6TPF
2024-11-26,33,CXOK9JN6Z3DR6TPF
2024-11-27,46,CXOK9JN6Z3DR6TPF
2024-11-28,34,CXOK9JN6Z3DR6TPF
2024-11-29,57,CXOK9JN6Z3DR6TPF
2024-11-30,28,CXOK9JN6Z3DR6TPF
2024-12-01,55,CXOK9JN6Z3DR6TPF
2024-12-02,50,CXOK9JN6Z3DR6TPF
2024-12-03,63,CXOK9JN6Z3DR6TPF
2024-12-04,39,CXOK9JN6Z3DR6TPF
2024-12-05,39,CXOK9JN6Z3DR6TPF
2024-12-06,26,CXOK9JN6Z3DR6TPF
2024-12-07,40,CXOK9JN6Z3DR6TPF
2024-12-08,65,CXOK9JN6Z3DR6TPF
2024-12-09,54,CXOK9JN6Z3DR6TPF
2024-12-10,56,CXOK9JN6Z3DR6TPF
2024-12-11,36,CXOK9JN6Z3DR6TPF
2024-12-12,46,CXOK9JN6Z3DR6TPF
2024-12-13,49,CXOK9JN6Z3DR6TPF
2024-12-14,53,CXOK9JN6Z3DR6TPF
2024-12-15,43,CXOK9JN6Z3DR6TPF
2024-12-16,37,CXOK9JN6Z3DR6TPF
2024-12-17,34,CXOK9JN6Z3DR6TPF
2024-12-18,49,CXOK9JN6Z3DR6TPF
2024-12-19,62,CXOK9JN6Z3DR6TPF
2024-12-20,50,CXOK9JN6Z3DR6TPF
2024-12-21,55,CXOK9JN6Z3DR6TPF
2024-12-22,48,CXOK9JN6Z3DR6TPF
2024-12-23,32,CXOK9JN6Z3DR6TPF
2024-12-24,29,CXOK9JN6Z3DR6TPF
2024-12-25,48,CXOK9JN6Z3DR6TPF
2024-12-26,54,CXOK9JN6Z3DR6TPF
2024-12-27,56,CXOK9JN6Z3DR6TPF
2024-12-28,25,CXOK9JN6Z3DR6TPF
2024-12-29,27,CXOK9JN6Z3DR6TPF
2024-12-30,28,CXOK9JN6Z3DR6TPF
2024-12-31,35,CXOK9JN6Z3DR6TPF
2025-01-01,49,CXOK9JN6Z3DR6TPF
2025-01-02,37,CXOK9JN6Z3DR6TPF
2025-01-03,52,CXOK9JN6Z3DR6TPF
2025-01-04,38,CXOK9JN6Z3DR6TPF
2025-01-05,42,CXOK9JN6Z3DR6TPF
2025-01-06,53,CXOK9JN6Z3DR6TPF
2025-01-07,44,CXOK9JN6Z3DR6TPF
2025-01-08,37,CXOK9JN6Z3DR6TPF
2025-01-09,51,CXOK9JN6Z3DR6TPF
2025-01-10,28,CXOK9JN6Z3DR6TPF
2025-01-11,38,CXOK9JN6Z3DR6TPF
2025-01-12,29,CXOK9JN6Z3DR6TPF
2025-01-13,32,CXOK9JN6Z3DR6TPF
2025-01-14,34,CXOK9JN6Z3DR6TPF
2025-01-15,41,CXOK9JN6Z3DR6TPF
2025-01-16,32,CXOK9JN6Z3DR6TPF
2025-01-17,58,CXOK9JN6Z3DR6TPF
2025-01-18,46,CXOK9JN6Z3DR6TPF
2025-01-19,46,CXOK9JN6Z3DR6TPF
2025-01-20,51,CXOK9JN6Z3DR6TPF
2025-01-21,33,CXOK9JN6Z3DR6TPF
2025-01-22,45,CXOK9JN6Z3DR6TPF
2025-01-23,47,CXOK9JN6Z3DR6TPF
2025-01-24,30,CXOK9JN6Z3DR6TPF
2025-01-25,49,CXOK9JN6Z3DR6TPF
2025-01-26,30,CXOK9JN6Z3DR6TPF
2025-01-27,50,CXOK9JN6Z3DR6TPF
2025-01-28,41,CXOK9JN6Z3DR6TPF
2025-01-29,51,CXOK9JN6Z3DR6TPF
2025-01-30,51,CXOK9JN6Z3DR6TPF
2025-01-31,38,CXOK9JN6Z3DR6TPF
2025-02-01,37,CXOK9JN6Z3DR6TPF
2025-02-02,39,CXOK9JN6Z3DR6TPF
2025-02-03,52,CXOK9JN6Z3DR6TPF
2025-02-04,57,CXOK9JN6Z3DR6TPF
2025-02-05,7,CXOK9JN6Z3DR6TPF
2025-02-06,18,CXOK9JN6Z3DR6TPF
2025-02-07,10,CXOK9JN6Z3DR6TPF
2025-02-08,14,CXOK9JN6Z3DR6TPF
2025-02-09,13,CXOK9JN6Z3DR6TPF
2025-02-10,10,CXOK9JN6Z3DR6TPF
2025-02-11,13,CXOK9JN6Z3DR6TPF
2025-02-12,48,CXOK9JN6Z3DR6TPF
2025-02-13,40,CXOK9JN6Z3DR6TPF
2025-02-14,47,CXOK9JN6Z3DR6TPF
2025-02-15,47,CXOK9JN6Z3DR6TPF
2025-02-16,34,CXOK9JN6Z3DR6TPF
2025-02-17,48,CXOK9JN6Z3DR6TPF
2025-02-18,56,CXOK9JN6Z3DR6TPF
2025-02-19,40,CXOK9JN6Z3DR6TPF
2025-02-20,3,CXOK9JN6Z3DR6TPF
2025-02-21,19,CXOK9JN6Z3DR6TPF
2025-02-22,31,CXOK9JN6Z3DR6TPF
2025-02-23,7,CXOK9JN6Z3DR6TPF
2025-02-24,4,CXOK9JN6Z3DR6TPF
2025-02-25,7,CXOK9JN6Z3DR6TPF
2025-02-26,29,CXOK9JN6Z3DR6TPF
2025-02-27,50,CXOK9JN6Z3DR6TPF
2025-02-28,45,CXOK9JN6Z3DR6TPF
2025-03-01,36,CXOK9JN6Z3DR6TPF
2025-03-02,34,CXOK9JN6Z3DR6TPF
2025-03-03,66,CXOK9JN6Z3DR6TPF
2025-03-04,46,CXOK9JN6Z3DR6TPF
2025-03-05,54,CXOK9JN6Z3DR6TPF
2025-03-06,49,CXOK9JN6Z3DR6TPF
2025-03-07,40,CXOK9JN6Z3DR6TPF
2025-03-08,49,CXOK9JN6Z3DR6TPF
2025-03-09,25,CXOK9JN6Z3DR6TPF
2025-03-10,63,CXOK9JN6Z3DR6TPF
2025-03-11,34,CXOK9JN6Z3DR6TPF
2025-03-12,44,CXOK9JN6Z3DR6TPF
2025-03-13,33,CXOK9JN6Z3DR6TPF
2025-03-14,54,CXOK9JN6Z3DR6TPF
2025-03-15,40,CXOK9JN6Z3DR6TPF
2025-03-16,52,CXOK9JN6Z3DR6TPF
2025-03-17,55,CXOK9JN6Z3DR6TPF
