date,break,serial_number
2023-11-27,1,G1OEB54ZXKT141EA
2024-01-10,1,G1OEB54ZXKT141EA
2024-01-28,1,G1OEB54ZXKT141EA
2024-04-12,1,G1OEB54ZXKT141EA
2023-09-11,0,PFP3GQWUNBZHWAOM
2023-03-28,1,2YMLUJQG9B5KQKWT
2023-07-21,1,2YMLUJQG9B5KQKWT
2024-07-03,0,2YMLUJQG9B5KQKWT
2024-11-17,1,2YMLUJQG9B5KQKWT
2024-11-26,1,2YMLUJQG9B5KQKWT
2025-01-09,0,2YMLUJQG9B5KQKWT
2022-07-25,1,GXR8Z53P5O9B3H7Y
2023-03-26,1,VMPPG31YF514140J
2023-11-11,1,VMPPG31YF514140J
2024-01-24,1,VMPPG31YF514140J
2024-03-14,1,VMPPG31YF514140J
2024-05-05,1,VMPPG31YF514140J
2024-08-19,1,VMPPG31YF514140J
2024-10-09,1,VMPPG31YF514140J
2023-02-08,1,EFIKBX6A8HDA6B91
2023-04-30,1,EFIKBX6A8HDA6B91
2024-10-30,1,SMBY6BKFA9KXKX8M
2025-02-19,1,SMBY6BKFA9KXKX8M
2023-06-11,1,0UIH15018QP101UA
2023-07-08,1,0UIH15018QP101UA
2023-08-31,1,0UIH15018QP101UA
2024-01-19,1,0UIH15018QP101UA
2024-02-04,0,0UIH15018QP101UA
2024-02-10,1,0UIH15018QP101UA
2024-02-28,1,0UIH15018QP101UA
2024-04-15,1,0UIH15018QP101UA
2024-07-12,1,0UIH15018QP101UA
2024-08-16,1,0UIH15018QP101UA
2024-10-03,1,0UIH15018QP101UA
2024-11-01,1,0UIH15018QP101UA
2025-01-04,1,0UIH15018QP101UA
2025-01-11,1,0UIH15018QP101UA
2025-02-16,0,0UIH15018QP101UA
2023-07-03,1,PXF4RKQHKBHJQODT
2023-07-27,1,PXF4RKQHKBHJQODT
2023-11-03,0,PXF4RKQHKBHJQODT
2024-01-22,0,PXF4RKQHKBHJQODT
2024-08-16,1,PXF4RKQHKBHJQODT
2024-11-25,0,PXF4RKQHKBHJQODT
2025-01-27,1,PXF4RKQHKBHJQODT
2025-02-19,1,PXF4RKQHKBHJQODT
2024-11-09,0,S4YYQHWQSBLQWQKM
2024-11-16,0,S4YYQHWQSBLQWQKM
2024-11-19,1,S4YYQHWQSBLQWQKM
2023-12-29,1,CYDAP5TTXF4MTMCB
2024-05-21,1,CYDAP5TTXF4MTMCB
2024-06-26,1,CYDAP5TTXF4MTMCB
2024-11-12,1,21G4IOQ5JBX3Q3LT
2025-01-27,1,21G4IOQ5JBX3Q3LT
2025-05-28,1,21G4IOQ5JBX3Q3LT
2025-07-21,1,21G4IOQ5JBX3Q3LT
2024-01-08,1,ET0BY5VY85VYVY4H
2024-02-03,1,ET0BY5VY85VYVY4H
2024-06-01,1,ET0BY5VY85VYVY4H
2022-09-11,1,EXOM2XFOXJOAFBS1
2022-10-26,1,EXOM2XFOXJOAFBS1
2023-07-03,1,2T6OXTWXRBWXWXF9
2023-08-19,1,2T6OXTWXRBWXWXF9
2023-09-16,1,2T6OXTWXRBWXWXF9
2023-10-26,0,2T6OXTWXRBWXWXF9
2023-12-05,1,2T6OXTWXRBWXWXF9
2024-01-20,1,2T6OXTWXRBWXWXF9
2024-01-22,1,2T6OXTWXRBWXWXF9
2024-03-03,0,2T6OXTWXRBWXWXF9
2024-04-02,1,2T6OXTWXRBWXWXF9
2024-04-05,1,2T6OXTWXRBWXWXF9
2024-07-19,0,2T6OXTWXRBWXWXF9
2025-02-08,1,2T6OXTWXRBWXWXF9
2022-05-01,1,011IERY1FQMUYUVN
2022-06-20,1,011IERY1FQMUYUVN
2022-09-16,1,011IERY1FQMUYUVN
2023-04-30,1,011IERY1FQMUYUVN
2023-07-11,1,011IERY1FQMUYUVN
2023-07-20,1,011IERY1FQMUYUVN
2023-09-08,1,011IERY1FQMUYUVN
2024-02-04,0,011IERY1FQMUYUVN
2024-02-05,1,011IERY1FQMUYUVN
2024-06-02,1,011IERY1FQMUYUVN
2024-07-28,0,CF3OWTWHNBZHWAO9
2024-10-23,1,SYSDJPKKB93QKQN2
2024-11-05,1,SYSDJPKKB93QKQN2
2024-12-15,1,SYSDJPKKB93QKQN2
2022-02-11,0,P4FKL9PM8X0MPMTF
2024-01-19,1,0X675G5B3AB95JZR
2024-02-03,1,0X675G5B3AB95JZR
2024-03-03,1,0X675G5B3AB95JZR
2024-05-03,1,SUEODTW57B65W539
2024-05-23,1,SUEODTW57B65W539
2024-11-04,1,EMA63ZU4X3UYUYGL
2023-03-29,1,VFC96U6A8HDA6B9J
2023-05-16,1,VFC96U6A8HDA6B9J
2023-06-20,0,VFC96U6A8HDA6B9J
2023-06-26,1,VFC96U6A8HDA6B9J
2023-10-23,1,VFC96U6A8HDA6B9J
2022-12-19,1,2MUQBCQXOBQFQF6S
2023-02-23,0,2MUQBCQXOBQFQF6S
2023-07-26,0,2MUQBCQXOBQFQF6S
2024-01-18,1,2MUQBCQXOBQFQF6S
2024-02-07,1,2MUQBCQXOBQFQF6S
2024-03-27,1,2MUQBCQXOBQFQF6S
2024-05-17,1,2MUQBCQXOBQFQF6S
2024-05-25,1,2MUQBCQXOBQFQF6S
2024-07-14,1,2MUQBCQXOBQFQF6S
2024-10-13,1,2MUQBCQXOBQFQF6S
2024-11-01,1,2MUQBCQXOBQFQF6S
2023-09-08,1,GUMYLO018QP101UK
2024-05-31,0,CXDKKPKJQ9JHKAR2
2024-09-04,1,CXDKKPKJQ9JHKAR2
2023-05-26,0,245QZTWQSBLQWQK9
2024-09-29,1,PYGM5SMMFXYTMTP8
2025-02-08,0,PYGM5SMMFXYTMTP8
2025-05-25,0,PYGM5SMMFXYTMTP8
2025-07-08,1,PYGM5SMMFXYTMTP8
2024-01-17,0,GFL5L4LBIA2BLHJO
2024-03-05,1,GFL5L4LBIA2BLHJO
2024-05-25,1,GFL5L4LBIA2BLHJO
2022-08-08,0,S19KOPK3H9F5K5I2
2022-10-07,0,S19KOPK3H9F5K5I2
2022-12-03,0,S19KOPK3H9F5K5I2
2022-12-08,0,S19KOPK3H9F5K5I2
2023-01-18,1,S19KOPK3H9F5K5I2
2023-02-24,1,S19KOPK3H9F5K5I2
2023-08-11,1,S19KOPK3H9F5K5I2
2023-10-01,1,S19KOPK3H9F5K5I2
2023-12-04,1,S19KOPK3H9F5K5I2
2022-09-28,1,VTW1LJVY85VYVY43
2023-02-08,1,VTW1LJVY85VYVY43
2023-04-21,1,VTW1LJVY85VYVY43
2023-05-07,1,VTW1LJVY85VYVY43
2022-03-25,1,VXXXXEXAFHAOX927
2022-06-25,1,VXXXXEXAFHAOX927
2022-07-25,0,VXXXXEXAFHAOX927
2023-03-09,1,VXXXXEXAFHAOX927
2023-04-15,1,VXXXXEXAFHAOX927
2023-05-22,1,VXXXXEXAFHAOX927
2023-06-20,0,VXXXXEXAFHAOX927
2023-07-11,1,VXXXXEXAFHAOX927
2023-09-15,1,VXXXXEXAFHAOX927
2022-07-22,1,STTTTTTXMFWXTXF9
2023-01-25,1,STTTTTTXMFWXTXF9
2023-06-04,1,STTTTTTXMFWXTXF9
2023-12-04,1,STTTTTTXMFWXTXF9
2023-12-12,0,STTTTTTXMFWXTXF9
2023-12-30,1,STTTTTTXMFWXTXF9
2024-01-12,0,STTTTTTXMFWXTXF9
2024-01-24,1,STTTTTTXMFWXTXF9
2024-03-04,0,STTTTTTXMFWXTXF9
2024-12-08,1,STTTTTTXMFWXTXF9
2024-12-19,1,STTTTTTXMFWXTXF9
2024-10-31,0,G1RRRDRUDCT1R1EW
2025-01-18,1,G1RRRDRUDCT1R1EW
2025-04-10,1,G1RRRDRUDCT1R1EW
2022-08-09,0,PFTTTTTHMFZHTAO9
2022-09-23,1,PFTTTTTHMFZHTAO9
2022-10-07,1,PFTTTTTHMFZHTAO9
2022-11-01,1,PFTTTTTHMFZHTAO9
2022-12-13,1,PFTTTTTHMFZHTAO9
2023-01-05,1,PFTTTTTHMFZHTAO9
2023-01-13,1,PFTTTTTHMFZHTAO9
2023-04-12,1,PFTTTTTHMFZHTAO9
2023-10-24,1,PFTTTTTHMFZHTAO9
2023-11-12,0,PFTTTTTHMFZHTAO9
2023-12-16,1,PFTTTTTHMFZHTAO9
2022-09-18,1,2YPPPCPQC65KPKWS
2022-10-15,1,2YPPPCPQC65KPKWS
2022-11-25,1,2YPPPCPQC65KPKWS
2023-01-08,1,2YPPPCPQC65KPKWS
2023-06-20,1,2YPPPCPQC65KPKWS
2023-06-23,0,2YPPPCPQC65KPKWS
2023-10-29,1,2YPPPCPQC65KPKWS
2023-11-13,1,2YPPPCPQC65KPKWS
2024-02-07,1,2YPPPCPQC65KPKWS
2023-09-23,1,C4E9999MBU0M9MTF
2023-09-26,1,C4E9999MBU0M9MTF
2022-12-15,1,GXAGG0G90N9BGH7D
2022-12-29,1,GXAGG0G90N9BGH7D
2024-10-06,1,2UNTTTT5MF65T539
2025-03-18,1,2UNTTTT5MF65T539
2025-04-28,1,2UNTTTT5MF65T539
2025-07-08,1,2UNTTTT5MF65T539
2023-05-14,0,VMTZZ1ZY7014Z40I
2023-11-26,1,VMTZZ1ZY7014Z40I
2023-12-18,1,VMTZZ1ZY7014Z40I
2024-02-11,0,VMTZZ1ZY7014Z40I
2024-04-26,1,VMTZZ1ZY7014Z40I
2024-04-30,1,VMTZZ1ZY7014Z40I
2024-05-09,1,VMTZZ1ZY7014Z40I
2024-05-18,0,VMTZZ1ZY7014Z40I
2025-04-23,1,VMTZZ1ZY7014Z40I
2025-08-18,0,EF5UUHUA13DAUB9J
2025-08-27,0,EF5UUHUA13DAUB9J
2025-08-30,1,EF5UUHUA13DAUB9J
2023-01-17,1,SM2BCKCFP8KXCX82
2023-03-11,1,SM2BCKCFP8KXCX82
2023-06-17,1,SM2BCKCFP8KXCX82
2023-07-29,1,SM2BCKCFP8KXCX82
2023-09-18,1,SM2BCKCFP8KXCX82
2023-10-03,1,SM2BCKCFP8KXCX82
2024-09-19,1,0U5QOMO1ATP1O1UK
2024-09-24,1,0U5QOMO1ATP1O1UK
2024-10-02,1,0U5QOMO1ATP1O1UK
2025-01-02,1,0U5QOMO1ATP1O1UK
2025-02-13,1,0U5QOMO1ATP1O1UK
2025-03-18,1,0U5QOMO1ATP1O1UK
2025-04-18,1,0U5QOMO1ATP1O1UK
2025-07-05,1,0U5QOMO1ATP1O1UK
2025-07-09,0,0U5QOMO1ATP1O1UK
2025-07-26,1,0U5QOMO1ATP1O1UK
2025-08-22,1,0U5QOMO1ATP1O1UK
2023-06-12,1,PX89PBPHC6HJPODS
2023-06-23,1,PX89PBPHC6HJPODS
2023-11-22,1,PX89PBPHC6HJPODS
2022-12-08,1,S40BT5TQMFLQTQK9
2023-03-24,1,S40BT5TQMFLQTQK9
2023-04-25,1,S40BT5TQMFLQTQK9
2023-05-20,0,S40BT5TQMFLQTQK9
2023-08-11,1,S40BT5TQMFLQTQK9
2023-08-29,1,S40BT5TQMFLQTQK9
2023-10-08,1,S40BT5TQMFLQTQK9
2023-11-09,0,S40BT5TQMFLQTQK9
2023-11-25,0,S40BT5TQMFLQTQK9
2023-11-29,1,S40BT5TQMFLQTQK9
2023-11-30,1,S40BT5TQMFLQTQK9
2023-06-09,1,CYOXS4ST2E4MSMC6
2023-07-09,1,CYOXS4ST2E4MSMC6
2023-02-06,1,21Y9PXP5C6X3P3LS
2023-02-16,1,21Y9PXP5C6X3P3LS
2023-03-14,1,21Y9PXP5C6X3P3LS
2023-05-30,1,21Y9PXP5C6X3P3LS
2023-06-04,1,21Y9PXP5C6X3P3LS
2023-06-17,1,21Y9PXP5C6X3P3LS
2023-09-10,1,21Y9PXP5C6X3P3LS
2024-01-29,1,21Y9PXP5C6X3P3LS
2024-06-02,1,21Y9PXP5C6X3P3LS
2024-07-05,1,21Y9PXP5C6X3P3LS
2024-08-14,1,21Y9PXP5C6X3P3LS
2023-11-29,1,ET45E1JYH4VYJY43
2024-01-07,1,ET45E1JYH4VYJY43
2024-01-27,1,ET45E1JYH4VYJY43
2024-02-18,1,ET45E1JYH4VYJY43
2024-03-03,1,ET45E1JYH4VYJY43
2024-03-18,1,ET45E1JYH4VYJY43
2024-05-26,1,ET45E1JYH4VYJY43
2024-07-02,1,ET45E1JYH4VYJY43
2024-08-06,1,ET45E1JYH4VYJY43
2024-09-04,1,ET45E1JYH4VYJY43
2024-10-03,1,ET45E1JYH4VYJY43
2024-10-08,0,ET45E1JYH4VYJY43
2024-11-19,1,ET45E1JYH4VYJY43
2025-04-28,1,ET45E1JYH4VYJY43
2024-07-21,1,EXRHHJEOVIOAEBSZ
2024-08-05,1,EXRHHJEOVIOAEBSZ
2024-08-18,1,EXRHHJEOVIOAEBSZ
2024-08-24,0,EXRHHJEOVIOAEBSZ
2025-01-17,1,EXRHHJEOVIOAEBSZ
2025-02-13,1,EXRHHJEOVIOAEBSZ
2023-01-17,0,2TFFNQTXMFWXTXF9
2023-02-12,1,2TFFNQTXMFWXTXF9
2023-03-05,1,2TFFNQTXMFWXTXF9
2023-03-07,1,2TFFNQTXMFWXTXF9
2023-03-18,1,2TFFNQTXMFWXTXF9
2023-05-04,1,2TFFNQTXMFWXTXF9
2023-05-30,1,2TFFNQTXMFWXTXF9
2023-06-18,1,2TFFNQTXMFWXTXF9
2023-10-31,1,2TFFNQTXMFWXTXF9
2023-12-11,1,2TFFNQTXMFWXTXF9
2022-09-12,1,01VCTMD1RPMUDUVN
2023-01-23,1,01VCTMD1RPMUDUVN
2023-05-09,1,01VCTMD1RPMUDUVN
2023-07-22,1,01VCTMD1RPMUDUVN
2023-08-28,0,01VCTMD1RPMUDUVN
2023-09-12,1,01VCTMD1RPMUDUVN
2024-01-15,1,01VCTMD1RPMUDUVN
2024-02-29,1,01VCTMD1RPMUDUVN
2024-07-17,1,01VCTMD1RPMUDUVN
2023-05-04,1,P48UGY9FBU0M9MIF
2022-08-03,1,0XFNOA06GWB90J3R
2022-08-08,0,0XFNOA06GWB90J3R
2023-01-22,1,0XFNOA06GWB90J3R
2023-02-13,1,0XFNOA06GWB90J3R
2023-06-23,1,0XFNOA06GWB90J3R
2023-04-13,1,SU1F8XTJMF65T5R9
2023-06-29,0,SU1F8XTJMF65T5R9
2022-06-08,1,EMD01U78ZGUY7Y5L
2022-11-05,0,EMD01U78ZGUY7Y5L
2023-01-16,1,EMD01U78ZGUY7Y5L
2022-07-24,0,VFM37HUK13DAUB8J
2022-11-28,1,VFM37HUK13DAUB8J
2025-02-17,1,2ME1KQPDC6QFPF9S
2025-02-24,1,2ME1KQPDC6QFPF9S
2025-03-12,1,2ME1KQPDC6QFPF9S
2025-04-21,1,2ME1KQPDC6QFPF9S
2025-05-04,0,2ME1KQPDC6QFPF9S
2025-08-25,1,2ME1KQPDC6QFPF9S
2024-08-08,1,GUPBCMOFATP1O1IK
2024-09-22,1,GUPBCMOFATP1O1IK
2024-10-11,0,GUPBCMOFATP1O1IK
2025-02-26,1,GUPBCMOFATP1O1IK
2025-03-27,1,GUPBCMOFATP1O1IK
2025-05-02,1,GUPBCMOFATP1O1IK
2025-07-08,0,GUPBCMOFATP1O1IK
2025-08-12,1,GUPBCMOFATP1O1IK
2025-08-17,1,GUPBCMOFATP1O1IK
2025-02-25,0,CXOUB9CIP8JHCAQ2
2025-04-30,0,CXOUB9CIP8JHCAQ2
2025-05-05,1,CXOUB9CIP8JHCAQ2
2025-05-16,0,CXOUB9CIP8JHCAQ2
2025-07-30,1,CXOUB9CIP8JHCAQ2
2024-11-21,1,24L1I5T9MFLQTQ79
2024-05-26,1,PYYH4Y26SVYT2T38
2024-03-03,1,GF3MQK4FYKFB4HIO
2024-04-15,1,GF3MQK4FYKFB4HIO
2024-05-14,0,GF3MQK4FYKFB4HIO
2024-05-16,1,GF3MQK4FYKFB4HIO
2024-08-03,0,GF3MQK4FYKFB4HIO
2024-08-17,1,GF3MQK4FYKFB4HIO
2024-02-24,0,VTKAXFJFH43YJYI3
2024-03-20,1,VTKAXFJFH43YJYI3
2024-04-05,1,VTKAXFJFH43YJYI3
2024-07-04,1,VTKAXFJFH43YJYI3
2024-09-07,1,VTKAXFJFH43YJYI3
2022-09-26,1,STCJAOSOMF9XTXS9
2023-03-14,1,STCJAOSOMF9XTXS9
2023-03-22,0,STCJAOSOMF9XTXS9
2023-04-10,1,STCJAOSOMF9XTXS9
2024-10-15,0,G1A868Q8DCI1R15W
2024-12-23,1,G1A868Q8DCI1R15W
2025-02-03,1,G1A868Q8DCI1R15W
2023-03-21,0,2YTZS292C6ZSPKJS
2023-10-10,1,2YTZS292C6ZSPKJS
2023-11-26,1,2YTZS292C6ZSPKJS
2023-12-10,1,2YTZS292C6ZSPKJS
2024-08-25,1,2YTZS292C6ZSPKJS
2024-10-15,0,2YTZS292C6ZSPKJS
2022-09-22,1,C413XF8FBU3F9MIF
2022-11-15,1,C413XF8FBU3F9MIF
2023-07-31,1,GXDSWNA80N86GH5D
2023-10-31,1,GXDSWNA80N86GH5D
2023-11-09,1,GXDSWNA80N86GH5D
2024-03-11,1,GXDSWNA80N86GH5D
2024-05-11,1,GXDSWNA80N86GH5D
2024-08-30,1,GXDSWNA80N86GH5D
2024-10-25,1,GXDSWNA80N86GH5D
2025-04-10,1,GXDSWNA80N86GH5D
2025-06-01,1,GXDSWNA80N86GH5D
2025-07-01,1,GXDSWNA80N86GH5D
2024-11-02,1,2UQJHJSJMFOJT5R9
2025-01-08,1,2UQJHJSJMFOJT5R9
2025-03-09,1,2UQJHJSJMFOJT5R9
2025-06-09,1,2UQJHJSJMFOJT5R9
2023-01-21,1,VMCW863670L8Z43I
2023-03-22,1,VMCW863670L8Z43I
2023-04-20,1,VMCW863670L8Z43I
2023-05-01,1,VMCW863670L8Z43I
2023-06-13,1,VMCW863670L8Z43I
2023-09-09,1,VMCW863670L8Z43I
2023-10-16,1,VMCW863670L8Z43I
2023-10-26,1,VMCW863670L8Z43I
2024-01-14,1,VMCW863670L8Z43I
2024-01-23,1,VMCW863670L8Z43I
2024-04-15,0,VMCW863670L8Z43I
2024-11-21,0,SM95DRBRP8SDCXB2
2022-05-22,1,0UL1XFNFAT3FO1IK
2022-07-18,1,0UL1XFNFAT3FO1IK
2022-08-03,1,0UL1XFNFAT3FO1IK
2022-08-24,1,0UL1XFNFAT3FO1IK
2022-10-25,1,0UL1XFNFAT3FO1IK
2022-12-14,1,0UL1XFNFAT3FO1IK
2022-12-29,0,0UL1XFNFAT3FO1IK
2023-04-19,0,0UL1XFNFAT3FO1IK
2023-05-20,0,0UL1XFNFAT3FO1IK
2023-07-07,1,0UL1XFNFAT3FO1IK
2023-08-11,1,0UL1XFNFAT3FO1IK
2023-10-07,1,0UL1XFNFAT3FO1IK
2024-01-09,1,0UL1XFNFAT3FO1IK
2024-03-13,1,0UL1XFNFAT3FO1IK
2024-03-24,0,0UL1XFNFAT3FO1IK
2024-08-26,1,0UL1XFNFAT3FO1IK
2024-09-07,1,0UL1XFNFAT3FO1IK
2023-01-22,1,PXX3869LC6LIPOKS
2023-05-16,1,PXX3869LC6LIPOKS
2023-08-09,0,PXX3869LC6LIPOKS
2023-09-05,1,PXX3869LC6LIPOKS
2024-04-25,1,PXX3869LC6LIPOKS
2024-05-25,0,PXX3869LC6LIPOKS
2024-05-27,0,PXX3869LC6LIPOKS
2024-06-25,1,PXX3869LC6LIPOKS
2024-09-25,1,S44509S9MFJ9TQ79
2024-10-19,1,S44509S9MFJ9TQ79
2025-04-12,1,S44509S9MFJ9TQ79
2025-07-07,1,S44509S9MFJ9TQ79
2025-07-10,1,S44509S9MFJ9TQ79
2025-07-23,1,S44509S9MFJ9TQ79
2025-08-05,0,S44509S9MFJ9TQ79
2025-04-21,1,CYRYO8X82EI6SM56
2024-04-25,1,0FTXPKRFYKFF4HIO
2022-05-17,0,2103YZ9ZC6D7P3OS
2022-05-23,0,2103YZ9ZC6D7P3OS
2022-06-28,1,2103YZ9ZC6D7P3OS
2025-02-27,1,ETGM2FIFH43FJYI3
2025-04-28,1,ETGM2FIFH43FJYI3
2022-11-14,1,EXAQ4IHNVINWEBXZ
2023-02-14,1,EXAQ4IHNVINWEBXZ
2024-09-19,1,2T840OSOMF9OTXS9
2024-09-28,1,2T840OSOMF9OTXS9
2024-12-01,1,2T840OSOMF9OTXS9
2024-12-07,1,2T840OSOMF9OTXS9
2025-02-14,1,2T840OSOMF9OTXS9
2025-02-22,1,2T840OSOMF9OTXS9
2025-02-24,1,2T840OSOMF9OTXS9
2025-03-10,1,2T840OSOMF9OTXS9
2025-04-01,1,2T840OSOMF9OTXS9
2025-05-24,1,2T840OSOMF9OTXS9
2025-08-18,1,2T840OSOMF9OTXS9
2024-10-04,1,SY204YBSP872CQH2
2024-12-31,1,SY204YBSP872CQH2
2025-01-03,1,SY204YBSP872CQH2
2025-01-25,1,SY204YBSP872CQH2
2025-03-19,1,SY204YBSP872CQH2
2025-03-30,1,SY204YBSP872CQH2
2025-01-30,1,P4XODA8FBU3F9MIF
2025-05-01,0,P4XODA8FBU3F9MIF
2024-06-03,1,0X8EMTO6GW680J3R
2024-06-05,1,0X8EMTO6GW680J3R
2024-12-09,1,SUV40YSJMFOJT5R9
2025-01-10,0,SUV40YSJMFOJT5R9
2025-03-07,1,SUV40YSJMFOJT5R9
2025-05-23,1,SUV40YSJMFOJT5R9
2025-05-31,1,SUV40YSJMFOJT5R9
2025-06-11,1,SUV40YSJMFOJT5R9
2025-08-04,0,SUV40YSJMFOJT5R9
2025-08-14,1,SUV40YSJMFOJT5R9
2024-07-20,0,EMO29B58ZGI67Y5L
2024-10-25,0,EMO29B58ZGI67Y5L
2024-11-04,0,EMO29B58ZGI67Y5L
2023-07-06,1,VFPT0Y7K13KKUB8J
2023-07-28,1,VFPT0Y7K13KKUB8J
2023-10-13,1,VFPT0Y7K13KKUB8J
2023-12-13,1,VFPT0Y7K13KKUB8J
2023-12-14,0,VFPT0Y7K13KKUB8J
2024-05-11,1,VFPT0Y7K13KKUB8J
2024-08-08,0,VFPT0Y7K13KKUB8J
2024-08-16,1,VFPT0Y7K13KKUB8J
2024-08-18,1,VFPT0Y7K13KKUB8J
2024-08-28,1,VFPT0Y7K13KKUB8J
2024-09-17,1,VFPT0Y7K13KKUB8J
2024-11-12,1,VFPT0Y7K13KKUB8J
2024-12-21,1,VFPT0Y7K13KKUB8J
2025-01-05,0,VFPT0Y7K13KKUB8J
2025-04-11,1,VFPT0Y7K13KKUB8J
2024-09-09,1,2M1AY49DC62RPF9S
2024-12-03,1,2M1AY49DC62RPF9S
2025-01-02,1,2M1AY49DC62RPF9S
2025-01-14,1,2M1AY49DC62RPF9S
2025-04-07,1,2M1AY49DC62RPF9S
2025-06-18,1,2M1AY49DC62RPF9S
2025-08-03,1,2M1AY49DC62RPF9S
2023-11-05,1,GUT54HNFVT3FO1IK
2024-02-22,1,GUT54HNFVT3FO1IK
2024-03-08,0,GUT54HNFVT3FO1IK
2024-04-02,1,GUT54HNFVT3FO1IK
2024-04-29,0,GUT54HNFVT3FO1IK
2023-07-06,1,CXRO71BI98ILCAQ2
2024-03-24,0,CXRO71BI98ILCAQ2
2024-05-07,1,CXRO71BI98ILCAQ2
2024-09-19,1,243AFYS9WFJ9TQ79
2024-09-20,1,243AFYS9WFJ9TQ79
2024-12-20,0,243AFYS9WFJ9TQ79
2023-08-15,1,PY0QVOF6MVL82T38
2023-09-02,1,PY0QVOF6MVL82T38
2023-11-12,1,PY0QVOF6MVL82T38
2024-03-23,1,PY0QVOF6MVL82T38
2024-05-14,1,PY0QVOF6MVL82T38
2024-07-20,1,PY0QVOF6MVL82T38
2024-08-25,0,PY0QVOF6MVL82T38
2024-09-02,1,PY0QVOF6MVL82T38
2024-09-16,0,PY0QVOF6MVL82T38
2024-10-19,1,PY0QVOF6MVL82T38
2024-10-21,0,PY0QVOF6MVL82T38
2025-01-01,1,PY0QVOF6MVL82T38
2025-06-23,1,PY0QVOF6MVL82T38
2022-11-23,1,GFIH9MRFDKFF4HIO
2023-09-03,1,GFIH9MRFDKFF4HIO
2022-11-04,1,VXFBD4JTHLWNV9F7
2022-12-07,1,VXFBD4JTHLWNV9F7
2022-12-30,1,VXFBD4JTHLWNV9F7
2023-02-16,1,VXFBD4JTHLWNV9F7
2023-03-16,1,VXFBD4JTHLWNV9F7
2023-03-30,1,VXFBD4JTHLWNV9F7
2023-04-21,1,VXFBD4JTHLWNV9F7
2023-05-07,1,VXFBD4JTHLWNV9F7
2023-06-17,1,VXFBD4JTHLWNV9F7
2023-06-24,1,VXFBD4JTHLWNV9F7
2023-09-13,0,VXFBD4JTHLWNV9F7
2023-09-28,1,VXFBD4JTHLWNV9F7
2023-10-13,0,VXFBD4JTHLWNV9F7
2023-11-26,1,VXFBD4JTHLWNV9F7
2024-01-02,1,VXFBD4JTHLWNV9F7
2024-03-14,1,VXFBD4JTHLWNV9F7
2024-03-20,1,VXFBD4JTHLWNV9F7
2024-05-17,1,VXFBD4JTHLWNV9F7
2024-09-17,1,VXFBD4JTHLWNV9F7
2024-11-19,1,VXFBD4JTHLWNV9F7
2023-08-30,1,STMK3YX16F9OTXS9
2023-09-10,1,STMK3YX16F9OTXS9
2023-09-26,1,STMK3YX16F9OTXS9
2024-01-10,1,STMK3YX16F9OTXS9
2024-01-30,1,STMK3YX16F9OTXS9
2024-02-24,1,STMK3YX16F9OTXS9
2024-03-01,0,STMK3YX16F9OTXS9
2022-06-09,1,G1DGGHPBUCI6R15W
2023-10-16,0,PFMKJ1XY2F33TAN9
2023-11-23,0,PFMKJ1XY2F33TAN9
2022-05-01,1,2YCW648UQ6ZSPKJS
2022-05-27,0,2YCW648UQ6ZSPKJS
2022-06-09,1,2YCW648UQ6ZSPKJS
2022-06-16,1,2YCW648UQ6ZSPKJS
2022-08-08,1,2YCW648UQ6ZSPKJS
2022-08-30,1,2YCW648UQ6ZSPKJS
2022-09-16,0,2YCW648UQ6ZSPKJS
2023-01-19,1,2YCW648UQ6ZSPKJS
2023-02-28,1,2YCW648UQ6ZSPKJS
2022-08-04,1,C4VTUA1HPU3F9MIF
2022-09-17,1,C4VTUA1HPU3F9MIF
2024-01-13,1,GXOISMW1ON86GH5D
2024-02-18,1,GXOISMW1ON86GH5D
2024-03-19,1,GXOISMW1ON86GH5D
2024-06-08,1,2UWKKYX1LFOJT5R9
2023-04-27,1,VMMVP9GOY0L8Z43I
2023-05-02,1,VMMVP9GOY0L8Z43I
2023-05-17,1,VMMVP9GOY0L8Z43I
2023-05-21,1,VMMVP9GOY0L8Z43I
2023-08-04,0,VMMVP9GOY0L8Z43I
2023-08-21,1,VMMVP9GOY0L8Z43I
2023-09-16,1,VMMVP9GOY0L8Z43I
2023-09-18,1,VMMVP9GOY0L8Z43I
2024-03-19,1,SMSMHY61F1SDCXB2
2024-04-05,1,SMSMHY61F1SDCXB2
2024-04-08,1,SMSMHY61F1SDCXB2
2024-04-16,0,SMSMHY61F1SDCXB2
2024-04-29,0,SMSMHY61F1SDCXB2
2024-01-11,1,0U3AN4MBVB3FO1IK
2024-01-25,1,0U3AN4MBVB3FO1IK
2024-05-09,1,0U3AN4MBVB3FO1IK
2024-06-15,1,0U3AN4MBVB3FO1IK
2024-06-17,1,0U3AN4MBVB3FO1IK
2024-07-28,1,0U3AN4MBVB3FO1IK
2024-12-22,1,0U3AN4MBVB3FO1IK
2025-01-30,1,0U3AN4MBVB3FO1IK
2024-04-04,1,PX6T3784BULIPOKS
2024-08-05,1,PX6T3784BULIPOKS
2025-01-31,1,PX6T3784BULIPOKS
2025-07-08,1,PX6T3784BULIPOKS
2025-07-28,1,PX6T3784BULIPOKS
2025-04-11,1,S4GMRFX1W1J9TQ79
2025-04-13,1,S4GMRFX1W1J9TQ79
